"publisher_name","referer_domain","total_requests","total_bytes","hit_count","date"
"whiteswanfoundation","https://www.whiteswanfoundation.org","43941","1135383943","43267","2022-03-13"
"raftaar","https://dharm.raftaar.in","37051","1273795152","36655","2022-03-13"
"netindian","https://www.netindian.in","32553","316911327","32363","2022-03-13"
"bhoomitoday","https://www.bhoomitoday.com","5","24608","5","2022-03-13"
"dailynewsnepal","https://www.dailynewsnepal.com","173","4073951","134","2022-03-13"
"thebridgechronicle","https://www.thebridgechronicle.com","57862","987647039","57412","2022-03-13"
"theamj","https://www.theamj.org","569","3937583","535","2022-03-13"
"xchange","https://www.xchange.co.bw","2216","6963544","2155","2022-03-13"
"gomantaktimes","https://www.gomantaktimes.com","11145","118253221","10955","2022-03-13"
"greaterkashmir","https://www.greaterkashmir.com","448800","13160324288","447705","2022-03-13"
"tv5kannada","https://tv5kannada.com","435","61993886","417","2022-03-13"
"yoyocial","https://www.yoyocial.news","16842","82685327","16727","2022-03-13"
"foodtechbiz","https://www.foodtechbiz.com","7997","133897530","7818","2022-03-13"
"transportandlogisticsme","https://www.transportandlogisticsme.com","7429","97427049","7220","2022-03-13"
"pratinidhimanthan","https://www.pratinidhimanthan.com","1590","10930346","1531","2022-03-13"
"thelawyer","https://www.thelawyer.co.ke","189","2270811","158","2022-03-13"
"eastmojo","https://www.eastmojo.com","123","838235","76","2022-03-13"
"raftaar","https://astrology.raftaar.in","36129","1086173400","35598","2022-03-13"
"whiteswanfoundation-bengali","https://bengali.whiteswanfoundation.org","870","18181363","790","2022-03-13"
"whiteswanfoundation-kannada","https://kannada.whiteswanfoundation.org","382","4793602","320","2022-03-13"
"saamtv","https://www.saamtv.com","452453","14741827542","451824","2022-03-13"
"greatkarunadu","https://www.greatkarunadu.com","433","4323749","378","2022-03-13"
"newslaundry","https://www.newslaundry.com","51","763800","32","2022-03-13"
"dharmadispatch","https://www.dharmadispatch.in","13619","304336549","13217","2022-03-13"
"forbesga","https://www.forbesga.com","495","11174302","449","2022-03-13"
"ftcftcftc","https://www.ftcftcftc.com","2554","51112673","2322","2022-03-13"
"sabq","https://sabq.org","5223811","185866396961","5222426","2022-03-13"
"mimorelia","https://mimorelia.com","618711","24715497774","617354","2022-03-13"
"sinceindependence-hindi","https://hindi.sinceindependence.com","30059","634177312","29890","2022-03-13"
"bettorsinsider","https://www.bettorsinsider.com","15400","206383398","15157","2022-03-13"
"kamadenu","https://kamadenu.hindutamil.in","53220","1679668677","52990","2022-03-13"
"startupcityindia","https://www.startupcityindia.com","4644","103147831","4428","2022-03-13"
"raftaar","https://health.raftaar.in","2453","46042041","2398","2022-03-13"
"tendernama","https://www.tendernama.com","954","15047982","918","2022-03-13"
"presscenter","https://www.presscenter.mn","23187","609488326","22984","2022-03-13"
"ficl","https://www.ficl.org.in","830","9375491","771","2022-03-13"
"theceo","https://www.theceo.in","32485","498533933","32144","2022-03-13"
"happenings","https://www.happenings.com.ng","25","348331","7","2022-03-13"
"newssensetn","https://www.newssensetn.com","22009","754168444","21766","2022-03-13"
"whiteswanfoundation-malayalam","https://malayalam.whiteswanfoundation.org","161","2299056","139","2022-03-13"
"punjabtoday","https://www.punjabtoday.com","2291","46848221","2210","2022-03-13"
"thecue","https://www.thecue.in","107441","3354022089","106443","2022-03-13"
"sarkarnama","https://www.sarkarnama.in","339362","13067779903","338973","2022-03-13"
"steelguru","https://www.steelguru.com","30248","355114086","29893","2022-03-13"
"dainikgomantak","https://www.dainikgomantak.com","80911","2336136267","80694","2022-03-13"
"uptak","https://www.uptak.in","1088073","40638621147","1087672","2022-03-13"
"whiteswanfoundation-hindi","https://hindi.whiteswanfoundation.org","496","7938059","446","2022-03-13"
"indiaglobalbusiness","https://www.indiaglobalbusiness.com","8197","114960893","7987","2022-03-13"
"hindustanreads","https://www.hindustanreads.com","8443","80935420","8348","2022-03-13"
"whiteswanfoundation-tamil","https://tamil.whiteswanfoundation.org","499","5152072","444","2022-03-13"
"raftaar","https://travel.raftaar.in","2442","25622613","2414","2022-03-13"
"magazine-watertoday","https://magazine.watertoday.org","604","10798232","500","2022-03-13"
"evoindia","https://www.evoindia.com","48551","775922727","48055","2022-03-13"
"wuzupnigeria","https://wuzupnigeria.ng","16251","184260486","16026","2022-03-13"
"raftaar","https://news.raftaar.in","90730","1044177660","90475","2022-03-13"
"deshdoot","https://www.deshdoot.com","174822","4476554591","174355","2022-03-13"
"sinceindependence","https://www.sinceindependence.com","44060","360389128","43788","2022-03-13"
"thenewsagency","https://www.thenewsagency.in","8130","143610743","7969","2022-03-13"
"sathyadeepam","https://www.sathyadeepam.org","9337","160869624","9223","2022-03-13"
"raftaar","https://women.raftaar.in","27863","533119966","27760","2022-03-13"
"ajel","https://ajel.sa","1149714","38817951237","1148666","2022-03-13"
"matternews","https://www.matternews.org","2947","30352738","2820","2022-03-13"
"barandbench","https://www.barandbench.com","483904","13610015954","481715","2022-03-13"
"ejan","https://www.ejan.co","1817840","86394004314","1816788","2022-03-13"
"crimetak","https://www.crimetak.in","971055","36248149227","969375","2022-03-13"
"rajexpress","https://www.rajexpress.co","44171","611196494","43950","2022-03-13"
"fastbikesindia","https://www.fastbikesindia.com","7062","92570741","6784","2022-03-13"
"saamtv","https://www.saamtv.com","359254","11182601884","358655","2022-03-14"
"dainikgomantak","https://www.dainikgomantak.com","69235","1840616255","69106","2022-03-14"
"forbesga","https://www.forbesga.com","853","23068364","754","2022-03-14"
"evoindia","https://www.evoindia.com","47234","947697520","46847","2022-03-14"
"barandbench","https://www.barandbench.com","775857","24071486318","772367","2022-03-14"
"kamadenu","https://kamadenu.hindutamil.in","76787","2235477675","76520","2022-03-14"
"mimorelia","https://mimorelia.com","841650","33866810586","840097","2022-03-14"
"transportandlogisticsme","https://www.transportandlogisticsme.com","10207","168677077","9814","2022-03-14"
"pratinidhimanthan","https://www.pratinidhimanthan.com","2551","23689778","2458","2022-03-14"
"sinceindependence","https://www.sinceindependence.com","45084","311265391","44766","2022-03-14"
"uptak","https://www.uptak.in","620095","24965634493","619716","2022-03-14"
"presscenter","https://www.presscenter.mn","30118","878747411","29762","2022-03-14"
"mumbaitak","https://www.mumbaitak.in","179476","6329907794","179123","2022-03-14"
"newssensetn","https://www.newssensetn.com","101555","3461267941","100955","2022-03-14"
"raftaar","https://travel.raftaar.in","3025","28325831","2990","2022-03-14"
"ajel","https://ajel.sa","1134361","36388323144","1133307","2022-03-14"
"crimetak","https://www.crimetak.in","441500","16041875592","440677","2022-03-14"
"thelede","https://www.thelede.in","1","4470","1","2022-03-14"
"indiaglobalbusiness","https://www.indiaglobalbusiness.com","8882","152405085","8572","2022-03-14"
"peoplesreporter","https://www.peoplesreporter.in","23901","692155352","23777","2022-03-14"
"deshdoot","https://www.deshdoot.com","134473","3253584296","133964","2022-03-14"
"raftaar","https://health.raftaar.in","2534","43418147","2496","2022-03-14"
"steelguru","https://www.steelguru.com","42772","591672187","42091","2022-03-14"
"whiteswanfoundation-bengali","https://bengali.whiteswanfoundation.org","819","6743252","799","2022-03-14"
"raftaar","https://dharm.raftaar.in","52606","1790494611","52109","2022-03-14"
"tv5kannada","https://tv5kannada.com","329","47640616","321","2022-03-14"
"barandbench-kannada","https://kannada.barandbench.com","11486","362037529","11359","2022-03-14"
"yoyocial","https://www.yoyocial.news","16457","79466651","16361","2022-03-14"
"magazine-watertoday","https://magazine.watertoday.org","754","14638974","666","2022-03-14"
"startupcityindia","https://www.startupcityindia.com","8788","209685811","8623","2022-03-14"
"iglobalnews","https://www.iglobalnews.com","9177","192684194","8848","2022-03-14"
"theamj","https://www.theamj.org","211","3472971","176","2022-03-14"
"greaterkashmir","https://www.greaterkashmir.com","619240","20441278120","618186","2022-03-14"
"pratidintime","https://www.pratidintime.com","63333","1049371334","63088","2022-03-14"
"whiteswanfoundation","https://www.whiteswanfoundation.org","45634","1175226937","44903","2022-03-14"
"fastbikesindia","https://www.fastbikesindia.com","8089","95733248","7783","2022-03-14"
"rajexpress","https://www.rajexpress.co","57977","692769708","57751","2022-03-14"
"ftcftcftc","https://www.ftcftcftc.com","2256","44519886","2068","2022-03-14"
"whiteswanfoundation-hindi","https://hindi.whiteswanfoundation.org","461","5604015","428","2022-03-14"
"theceo","https://www.theceo.in","26103","640909909","25716","2022-03-14"
"barandbench-hindi","https://hindi.barandbench.com","8530","216727899","8435","2022-03-14"
"thecue","https://www.thecue.in","143536","4650620973","141766","2022-03-14"
"whiteswanfoundation-malayalam","https://malayalam.whiteswanfoundation.org","253","971977","236","2022-03-14"
"udaybulletin","https://www.udaybulletin.com","5","139517","2","2022-03-14"
"sathyadeepam","https://www.sathyadeepam.org","16211","398858481","15858","2022-03-14"
"sabq","https://sabq.org","4743037","171961474138","4741741","2022-03-14"
"whiteswanfoundation-tamil","https://tamil.whiteswanfoundation.org","488","5437924","445","2022-03-14"
"thebridgechronicle","https://www.thebridgechronicle.com","62891","1118297549","62394","2022-03-14"
"punjabtoday","https://www.punjabtoday.com","2112","40228153","2009","2022-03-14"
"netindian","https://www.netindian.in","32252","389704271","31953","2022-03-14"
"matternews","https://www.matternews.org","3320","44421563","3081","2022-03-14"
"foodtechbiz","https://www.foodtechbiz.com","10157","203191034","9835","2022-03-14"
"whiteswanfoundation-kannada","https://kannada.whiteswanfoundation.org","548","4899569","512","2022-03-14"
"thelawyer","https://www.thelawyer.co.ke","7","367702","7","2022-03-14"
"wuzupnigeria","https://wuzupnigeria.ng","17690","218992023","17443","2022-03-14"
"tendernama","https://www.tendernama.com","2653","60008050","2541","2022-03-14"
"thenewsagency","https://www.thenewsagency.in","9436","174187944","9294","2022-03-14"
"hindustanreads","https://www.hindustanreads.com","8609","87463688","8520","2022-03-14"
"gomantaktimes","https://www.gomantaktimes.com","8969","154274797","8780","2022-03-14"
"xchange","https://www.xchange.co.bw","2371","16851794","2319","2022-03-14"
"greatkarunadu","https://www.greatkarunadu.com","226","1699134","204","2022-03-14"
"bettorsinsider","https://www.bettorsinsider.com","13862","164778503","13580","2022-03-14"
"happenings","https://www.happenings.com.ng","8","453292","2","2022-03-14"
"sarkarnama","https://www.sarkarnama.in","431447","16513318974","430907","2022-03-14"
"newslaundry","https://www.newslaundry.com","8","51218","0","2022-03-14"
"dharmadispatch","https://www.dharmadispatch.in","15850","444839906","15492","2022-03-14"
"dailynewsnepal","https://www.dailynewsnepal.com","185","873842","161","2022-03-14"
"raftaar","https://astrology.raftaar.in","37118","1081352870","36764","2022-03-14"
"raftaar","https://news.raftaar.in","87086","949876937","86863","2022-03-14"
"raftaar","https://women.raftaar.in","26863","539318052","26768","2022-03-14"
"ejan","https://www.ejan.co","1631115","65344034408","1628330","2022-03-14"
"knocksense","https://www.knocksense.com","3","24071","0","2022-03-14"
"ficl","https://www.ficl.org.in","1198","17848215","1085","2022-03-14"
"eastmojo","https://www.eastmojo.com","44","294560","10","2022-03-14"
"sinceindependence-hindi","https://hindi.sinceindependence.com","42375","1045554089","42111","2022-03-14"
"indiaglobalbusiness","https://www.indiaglobalbusiness.com","9267","147327541","9017","2022-03-15"
"hindustanreads","https://www.hindustanreads.com","9917","73762274","9819","2022-03-15"
"thecue","https://www.thecue.in","124655","3960042942","123387","2022-03-15"
"nationwide","https://www.thenationwide.in","3","103401","0","2022-03-15"
"kamadenu","https://kamadenu.hindutamil.in","69166","2067903154","68880","2022-03-15"
"thelawyer","https://www.thelawyer.co.ke","9","365925","1","2022-03-15"
"raftaar","https://news.raftaar.in","131416","963486962","131176","2022-03-15"
"thenewsagency","https://www.thenewsagency.in","10801","248672636","10516","2022-03-15"
"ftcftcftc","https://www.ftcftcftc.com","2741","63156620","2436","2022-03-15"
"whiteswanfoundation-tamil","https://tamil.whiteswanfoundation.org","423","3703340","377","2022-03-15"
"whiteswanfoundation-hindi","https://hindi.whiteswanfoundation.org","580","9753836","522","2022-03-15"
"punjabtoday","https://www.punjabtoday.com","1834","35565562","1717","2022-03-15"
"ejan","https://www.ejan.co","2291157","94599987156","2288429","2022-03-15"
"peoplesreporter","https://www.peoplesreporter.in","24282","705121863","24083","2022-03-15"
"uptak","https://www.uptak.in","743015","29086546938","742588","2022-03-15"
"ficl","https://www.ficl.org.in","1055","14908168","956","2022-03-15"
"sarkarnama","https://www.sarkarnama.in","414456","15724588867","414035","2022-03-15"
"mimorelia","https://mimorelia.com","704137","25894603277","702818","2022-03-15"
"greatkarunadu","https://www.greatkarunadu.com","318","3292807","278","2022-03-15"
"pratidintime","https://www.pratidintime.com","64594","1018749009","64357","2022-03-15"
"thebridgechronicle","https://www.thebridgechronicle.com","62571","1153095533","61955","2022-03-15"
"dailynewsnepal","https://www.dailynewsnepal.com","154","1213517","137","2022-03-15"
"gomantaktimes","https://www.gomantaktimes.com","12795","161465529","12541","2022-03-15"
"eastmojo","https://www.eastmojo.com","53","426638","14","2022-03-15"
"whiteswanfoundation-malayalam","https://malayalam.whiteswanfoundation.org","190","2734187","163","2022-03-15"
"rajexpress","https://www.rajexpress.co","42452","619490682","42179","2022-03-15"
"ajel","https://ajel.sa","1204218","39066279805","1202978","2022-03-15"
"happenings","https://www.happenings.com.ng","30","568035","0","2022-03-15"
